	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0	0.1421073623993574	1.3172711156111805	0.015561310098067912	poly	603	-3.262568772158136	-3.082132134673216	-5.451753580668324	-3.5340304789035684	-3.490711913345544	-3.764239375949758	0.8593557218655618	90
1	9.036058293737208	0.142555337175474	0.032033347004714594	rbf	542	-3.08273142148404	-3.0487686812367416	-5.365124255651789	-3.679119258997486	-3.577167692227171	-3.750582261919446	0.8462260301354891	89
2	0.34425317961148044	0.09989183779852141	0.24897169764256202	poly	891	-2.910754083611661	-2.6816812644125227	-5.368542599281506	-3.222189690333036	-3.1044237203758565	-3.457518271602916	0.9729278928311206	58
3	0.5779393515080472	0.0018354619576988673	0.0027588494169594486	poly	944	-3.163186069069169	-3.176405751559254	-5.398615323911635	-3.676042865259818	-3.553001917648942	-3.7934503854897637	0.8277839887129963	92
4	0.26715955239073574	0.06434219125545071	4.52928968709807	poly	612	-2.9265049699572523	-2.456460997504687	-5.352180528950797	-2.9923499624739667	-2.9235544700512635	-3.3302101857875934	1.029009039375626	24
5	1.5889046459932465	6.317103633551272	0.0014174716941154197	rbf	538	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	178
6	6.5804675185866905	0.003409398635747367	0.041405964302421175	rbf	839	-3.4010972351109405	-3.429981347879791	-5.448287462151405	-4.008082969587189	-3.8200044702648808	-4.021490696998841	0.749839560628292	123
7	2.1778425655735942	0.07430387087024326	0.0010574149626882932	poly	928	-3.399590932601954	-3.4458350564524376	-5.466163005588441	-4.013030752565368	-3.8301072019732922	-4.030945389836298	0.753852647325743	130
8	0.555609136573991	0.08120908540703026	0.006752303101068003	poly	948	-2.9004682343683346	-2.687743163330499	-5.355962627181678	-3.2427037306618853	-3.0996033297716346	-3.457296217062806	0.9675947063282665	57
9	3.4458392459817504	0.018029293506528536	0.07296702896376615	poly	856	-2.8982555454139827	-2.650550742735373	-5.363993816617754	-3.1914369088869736	-3.072252114288471	-3.4352978255885107	0.9813644537827632	49
10	0.8047961036030006	0.02581745708433915	0.19364099872591067	poly	911	-2.8939634076412526	-2.673839190848051	-5.363263357074259	-3.2210632080420547	-3.091185061958974	-3.4486628451129184	0.9750210502123347	55
11	0.8282967470784516	0.7538700503068642	0.011613393605749771	poly	829	-3.054472504024004	-2.878775461671035	-5.387992850406484	-3.4079398989614496	-3.291113945069214	-3.6040589320264376	0.9107028954992993	73
12	0.22956371190350477	0.9214578870454095	0.012938091500262379	rbf	902	-3.320444076600642	-3.2903549542829955	-5.408020112566937	-3.858002385545022	-3.697834412678166	-3.914931188334753	0.7775856007427889	100
13	1.8567769547510444	0.12348801342720354	0.011869430783275346	rbf	512	-2.222803956048234	-2.406772911049882	-5.246394602955625	-2.9593445023670792	-2.8447136068901777	-3.1360059158622	1.089542974793737	2
14	0.15294126982859024	0.6879827907535506	0.04185313399238152	rbf	642	-3.3544366379443127	-3.3534944667814943	-5.420357808338076	-3.9295424322674255	-3.752728905017863	-3.962112050069835	0.7630291661702886	107
15	8.14585445288028	0.5390827280939187	0.00018435013219322157	poly	804	-3.3855419701212264	-3.4014356194428457	-5.438812585889995	-3.980450484823873	-3.7953521986677172	-4.000318571789132	0.7547558604162756	114
16	1.5317552398482512	0.008719300172377112	6.6812080802976785	poly	995	-2.8816689776215236	-2.6758993358526375	-5.35378789671792	-3.2293370522251528	-3.089418243392382	-3.4460223011619235	0.972139143764871	53
17	4.97509939450379	0.07749897974315541	1.612068806581509	rbf	960	-3.392028073185122	-3.4168280172447902	-5.442607676426311	-3.9948771925421585	-3.8080954997282963	-4.010887291825336	0.7519437808924403	117
18	0.4144453913207415	0.07111898938872147	0.5119599681990566	rbf	649	-3.468405180037333	-3.513077345009829	-5.490827052493947	-4.090804951938478	-3.8959276927030584	-4.091808444436529	0.7374530028544178	147
