	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
96	0.10413535967845917	0.49710176986153753	0.000673859916370494	poly	-3.3752018442809306	-3.3954784450931688	-5.440669943084907	-3.968910426986418	-3.7869816159895535	-3.9934484550869955	0.7586142248096914	110
97	0.7897377826022661	0.1710214911216798	0.00016064265387827348	rbf	-2.6692797284162695	-2.6530661309247683	-5.292381922469782	-3.2259208332453886	-3.0227486848845264	-3.3726794599881473	0.9840591153063075	64
98	3.030192315667275	0.002752402262375048	1.5630713057636292	rbf	-3.402998092123772	-3.4335282829405545	-5.449126499239624	-4.01143269243301	-3.8227040167736117	-4.0239579167021144	0.7491279941766392	128
99	3.1512308390837767	2.346724814659051	2.3053144416181843	poly	-5.000931725730135	-4.580304393610315	-6.377512214158339	-4.766331567939301	-4.928378595082578	-5.130691699304133	0.6400022079243309	169
100	3.0289594669986175	0.0012974229367689908	0.036537179365958794	rbf	-3.403022706916297	-3.433612959330061	-5.449137007944061	-4.011511005967039	-3.8227762727419017	-4.024011990579871	0.749110420484597	129
101	1.664306880674488	0.058429712881756524	0.0002026709000494827	rbf	-2.405361615614298	-2.3463739393109506	-5.255938058291276	-2.9576296567730562	-2.731310246784816	-3.139322703354879	1.0813892647295131	9
102	0.2990070720155443	1.7027485725136926	0.030594556308760276	rbf	-3.725563722126531	-3.538867717716639	-5.693670657704156	-3.9718340556168448	-3.9252052601270933	-4.171028282658253	0.7767384058143936	165
103	3.991889061461782	0.0010244656831969873	1.9475063030569124	rbf	-3.4019218818972368	-3.4312870611129744	-5.4486029110377014	-4.009427896470935	-3.821034803384328	-4.0224549107806356	0.7495570088817106	127
104	8.505359562470085	0.010582244822882631	0.0015094253344546907	poly	-2.7562479163656697	-2.4434858388295995	-5.438274962966498	-2.976589237920545	-2.882257255246129	-3.299371042265689	1.0844910509428507	33
105	0.6797805581727646	7.493292628069564	0.009213644589534848	rbf	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
106	0.832931337395353	0.012536286584430711	0.00010502722439456766	poly	-3.509936203971911	-3.5602737107771887	-5.516475340132604	-4.137577689119954	-3.9388889057887337	-4.132630369958078	0.7304693425523923	163
107	1.9060880216432032	9.647342709465287	0.00025766207699532323	poly	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101416	-6.793151174510288	-6.658843188405783	0.1649216543181552	188
108	0.22803988518431528	0.35475972700508174	0.16675331692330878	rbf	-3.4150518499783042	-3.443031468640415	-5.456750230690343	-4.022192036143031	-3.832975188404619	-4.034000154771342	0.7479450834505559	131
109	9.947552164625154	0.0017938574717960673	0.0813828211352643	poly	-2.755793597756931	-2.4407012338292713	-5.438397309204518	-2.9744947087075637	-2.8796833473118144	-3.2978140393620192	1.0853473103909943	18
110	2.658828742266472	2.2954964355274843	0.006359976904827017	rbf	-5.086266700177221	-4.707580249086616	-6.377512214158339	-4.875154680128992	-5.025699912267347	-5.214442751163704	0.5961223911563928	170
111	9.449830114720177	0.08471752423097499	0.7996637982166905	rbf	-3.391108230610733	-3.415475974345811	-5.442037355432725	-3.9935009891051396	-3.8068864964191853	-4.009801809182719	0.7521627407618613	114
112	0.7041413810564995	0.7068168453639314	0.002365984617210505	rbf	-2.63264045845078	-2.6680494259633103	-5.270092942659429	-3.306698238730028	-3.1293933987467897	-3.4013748929100673	0.9699240818403461	67
113	0.4659895906165215	1.1792493077349442	0.00010189670789299525	rbf	-3.1287763708434304	-3.0241608257314945	-5.391316949606655	-3.570796593629744	-3.453478079076559	-3.7137057637775768	0.8625700419002883	90
114	6.168691923063476	1.6913024434025892	0.02644507239067855	poly	-3.671444954984398	-3.4407190999240367	-5.713166560296462	-3.838995869856002	-3.844284182743155	-4.101722133560811	0.8190379709756527	149
115	9.37033414559484	0.0022219715139996355	0.12683550555889506	rbf	-3.4012843689267562	-3.4303726403176187	-5.448401655860623	-4.00842543634665	-3.8202366150804563	-4.021744143306422	0.7497766222262017	123
116	5.998570827943372	2.6942351245749063	0.0013241647717919891	poly	-6.831716546749993	-6.249945367688203	-6.377512214158339	-6.154257206086302	-6.536475385203329	-6.429981343977234	0.23829474040420162	175
117	1.3000626100539383	6.681901280361387	0.19905136913288812	rbf	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
