	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	param_regressor__selector__estimator__n_clusters	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0	0.1421073623993574	1.3172711156111805	0.015561310098067912	poly	242	-47180160.020955935	-224.71376362767882	-2.8028762075121016	-179.61978465365786	-1.2778025134180757	-9436113.687036585	18872023.16717729	130
1	0.41307178405732536	0.011362747503788346	0.0002714670660442804	rbf	240	-38.117282706428284	-226.466881473083	-2.455566322752961	-180.17366397881784	-0.30347147785058887	-89.50337319178654	95.03112929348931	22
2	0.10760209372350656	0.12913952340288434	2.208041801838609	poly	194	-1228494169.9405735	-223.80976507393393	-2.380597055547068	-179.65133341633026	-0.3222395836186089	-245698915.22090173	491397627.3598442	181
3	0.6107797357476622	0.49810590668772	0.22992509055725158	rbf	194	-38.092642344301055	-226.4487522616298	-2.4575717531161216	-180.1515595948096	-0.4566789166863803	-89.52144097410859	94.99523932304469	72
4	0.4919782150392741	5.225318469373284	0.002055506479913678	rbf	211	-39.76836612334939	-225.59385075373595	-22.514999530178038	-179.2377081792322	-23.964669123414534	-98.21591874198202	86.54439505103011	94
5	7.948020906836666	0.008340873144110842	0.05526492642547781	rbf	159	-38.11711281275395	-226.46901896773795	-2.4551729346205993	-180.1762806472209	-0.30373547371297677	-89.50426416720927	95.03228562763809	29
6	0.7900445668189262	0.03456195192645972	0.006128810667082614	poly	214	-547202223.5267106	-225.14592324034095	-2.5340869593117095	-179.686755578733	-0.30318167355261594	-109440526.2393316	218880848.64370844	154
7	0.1588356349255942	0.08522119302220109	0.11708933747131212	rbf	221	-38.11697805940531	-226.4697574043981	-2.4562170249191224	-180.17628166297206	-0.3038024016167918	-89.50460731066227	95.0323094088281	31
8	0.49832508706616546	0.012766117316927377	0.017081636474245966	poly	173	-1282797561.4107358	-223.91251265632906	-2.5390884427052782	-179.80990530436904	-0.31528938691096325	-256559593.59750634	513118983.9066228	185
9	0.22864082888957765	0.0037227424106027833	0.0002615414336715073	poly	217	-38.12121903016342	-226.47330534797575	-2.4597630844961245	-180.18051198682193	-0.3034380246387762	-89.5076474948192	95.03309948033791	63
10	0.41727127020837806	0.013516956201223585	4.026870845729604	poly	183	-672712505.4331849	-223.69389940324626	-2.5307355189001344	-179.8022155937757	-0.31585561189159417	-134542582.35517818	269084961.53901863	164
11	0.6878828015304654	8.80830983124327	0.9286455703575308	poly	181	-61.62028591219625	-227.01627854916967	-52.05532577005456	-181.91977034459126	-52.16862467373474	-114.95605704994928	74.54542277492745	108
12	0.6994361700421692	0.0507942194255229	0.14855912855264064	poly	225	-419537891.07994956	-224.91676376517583	-2.5409938815452735	-179.73726579854602	-0.3078450753356297	-83907659.71656361	167815115.6817176	146
